Date,Price_USD,Volume,Marketcap,Unique_Addresses,Transactions,Difficulty,Total_Bitcoins
2016-01-26,392.00201416015625,58147000.0,5933372928.25,462802.0,230523.0,120033340651.0,15126450.0
2016-01-27,392.4440002441406,47424400.0,5977545745.2,414610.0,226385.0,120033340651.237,15133100.0
2016-01-28,395.14599609375,59247900.0,5756710302.52,430552.0,231454.0,120033340651.0,15137725.0
2016-01-29,380.1080017089844,86125296.0,5745985821.15,424226.0,224394.0,120033340651.0,15141050.0
2016-01-30,378.864990234375,30284400.0,5729296095.75,428332.0,209984.0,120033340651.237,15145475.0
2016-01-31,378.2929992675781,37894300.0,5587253351.23,402413.0,168625.0,120033340651.0,15149025.0
2016-02-01,369.3500061035156,51656700.0,5653747617.6,437884.0,222398.0,120033340651.0,15154350.0
2016-02-02,372.9200134277344,40378700.0,5676528706.8,451155.0,231998.0,120033340651.237,15158450.0
2016-02-03,374.64599609375,45933400.0,5609971377.07,368096.0,200087.0,120033340651.0,15160425.0
2016-02-04,370.1740112304688,69285504.0,5909517629.6,399236.0,200661.0,120033340651.0,15167425.0
2016-02-05,388.8980102539063,43825000.0,5865136968.17,393084.0,215910.0,120033340651.237,15171900.0
2016-02-06,386.5889892578125,49249300.0,5714879155.15,419675.0,232752.0,120033340651.0,15176700.0
2016-02-07,376.5140075683594,37076300.0,5718023734.5,452004.0,212190.0,144116447847.0,15181250.0
2016-02-08,376.7569885253906,47671100.0,5671240831.4,396540.0,220559.0,144116447847.349,15183225.0
2016-02-09,373.4230041503906,55318500.0,5712106127.4,425454.0,230799.0,144116447847.0,15189500.0
2016-02-10,376.14599609375,85130896.0,5799042060.3,396665.0,235527.0,144116447847.0,15194400.0
2016-02-11,382.114013671875,74375600.0,5770550973.0,429313.0,227463.0,144116447847.349,15198525.0
2016-02-12,379.6860046386719,67042800.0,5842238586.25,399936.0,202906.0,144116447847.0,15202500.0
2016-02-13,384.6409912109375,61911700.0,5959279525.5,407580.0,184675.0,144116447847.0,15205675.0
2016-02-14,392.9320068359375,74469800.0,6194711494.75,390085.0,188927.0,144116447847.349,15210825.0
2016-02-15,407.5679931640625,74070496.0,6089064890.62,421244.0,207397.0,144116447847.0,15214525.0
2016-02-16,401.4320068359375,73093104.0,6201590433.6,424752.0,215940.0,144116447847.0,15216900.0
2016-02-17,407.656005859375,83193600.0,6337628173.8,436155.0,227403.0,144116447847.349,15221750.0
2016-02-18,416.5719909667969,76752600.0,6431547586.27,415599.0,212765.0,144116447847.0,15226250.0
2016-02-19,422.7300109863281,55711300.0,6408881658.38,411494.0,217436.0,163491654909.0,15228100.0
2016-02-20,421.60101318359375,93992096.0,6659985887.1,440841.0,225259.0,163491654908.959,15233675.0
2016-02-21,437.7730102539063,89820704.0,6686294224.5,442857.0,209276.0,163491654909.0,15236825.0
2016-02-22,438.989013671875,85385200.0,6671673493.2,469044.0,237696.0,163491654909.0,15239350.0
2016-02-23,438.2550048828125,85244896.0,6413836323.2,464117.0,246578.0,163491654908.959,15243450.0
2016-02-24,420.95599365234375,67743696.0,6479395123.75,382913.0,225112.0,163491654909.0,15246525.0
2016-02-25,425.0369873046875,70798000.0,6474784225.6,412050.0,216290.0,163491654909.0,15250450.0
2016-02-26,424.6289978027344,61486000.0,6592327506.8,404307.0,209880.0,163491654908.959,15253900.0
2016-02-27,432.8389892578125,41893600.0,6599515470.68,386100.0,182423.0,163491654909.0,15257175.0
2016-02-28,432.5710144042969,53033400.0,6615986321.6,412223.0,233436.0,163491654909.0,15261700.0
2016-02-29,433.43798828125,60694700.0,6681444705.0,470332.0,265695.0,163491654908.959,15264275.0
2016-03-01,437.9169921875,74895800.0,6643686403.57,483492.0,260619.0,163491654909.0,15267475.0
2016-03-02,435.1310119628906,74955296.0,6475329603.6,483756.0,270206.0,163491654909.0,15271400.0
2016-03-03,423.9119873046875,100484000.0,6441066887.07,410737.0,221257.0,163491654908.959,15272850.0
2016-03-04,421.83599853515625,90856096.0,6279024638.3,377324.0,212104.0,163491654909.0,15278525.0
2016-03-05,410.781005859375,135384992.0,6122091566.5,422768.0,234992.0,163491654909.0,15282500.0
2016-03-06,400.5249938964844,91212496.0,6232667872.38,312335.0,171486.0,158427203767.392,15283925.0
2016-03-07,407.7569885253906,85762400.0,6335164892.48,327348.0,183530.0,158427203767.0,15289850.0
2016-03-08,414.4649963378906,70311696.0,6331422308.9,363851.0,200298.0,158427203767.0,15293200.0
2016-03-09,413.8940124511719,70012304.0,6346735710.0,330958.0,187623.0,158427203767.392,15295025.0
2016-03-10,414.7439880371094,81022896.0,6383105414.4,366983.0,192611.0,158427203767.0,15301350.0
2016-03-11,417.2380065917969,73969696.0,6454555816.0,352895.0,189816.0,158427203767.0,15306100.0
2016-03-12,421.6050109863281,92712896.0,6301963440.0,310285.0,141116.0,158427203767.392,15312325.0
2016-03-13,411.6480102539063,74322800.0,6340701564.5,351625.0,187401.0,158427203767.0,15316100.0
2016-03-14,414.2009887695313,95259400.0,6378632900.75,367761.0,191341.0,158427203767.0,15317150.0
2016-03-15,416.3880004882813,66781700.0,6386304533.75,367761.0,197677.0,158427203767.392,15319900.0
2016-03-16,416.8880004882813,65185800.0,6390672724.45,371938.0,215973.0,158427203767.0,15324150.0
2016-03-17,417.8890075683594,83528600.0,6447467967.45,394142.0,208319.0,158427203767.0,15328300.0
2016-03-18,420.5469970703125,104940000.0,6279128503.8,364177.0,203578.0,165496835118.226,15330975.0
2016-03-19,409.2650146484375,58423000.0,6294271612.1,358458.0,188863.0,165496835118.0,15334350.0
2016-03-20,410.4010009765625,45947900.0,6346546569.5,352210.0,178143.0,165496835118.0,15338125.0
2016-03-21,413.4179992675781,61655400.0,6341110984.12,375082.0,189228.0,165496835118.226,15339400.0
2016-03-22,413.1319885253906,66813300.0,6416025150.68,391714.0,210488.0,165496835118.0,15345000.0
2016-03-23,418.1610107421875,61444200.0,6416845741.8,322191.0,186808.0,165496835118.0,15348775.0
2016-03-24,418.4240112304688,68346704.0,6393094869.15,381250.0,194985.0,165496835118.226,15350500.0
2016-03-25,416.5079956054688,52560000.0,6406608047.85,332910.0,173609.0,165496835118.0,15356175.0
2016-03-26,417.364990234375,44650400.0,6420042696.38,323407.0,159049.0,165496835118.0,15359850.0
2016-03-27,418.1400146484375,71229400.0,6557030842.5,310868.0,161486.0,165496835118.226,15361625.0
2016-03-28,426.5480041503906,68522800.0,6519889575.48,355562.0,181300.0,165496835118.0,15367225.0
2016-03-29,424.3039855957031,75411504.0,6402954687.4,341678.0,197409.0,165496835118.0,15372675.0
2016-03-30,416.8340148925781,66034100.0,6378356001.6,402557.0,207906.0,165496835118.226,15375450.0
2016-03-31,415.2569885253906,60215200.0,6409062819.05,340536.0,208976.0,165496835118.0,15378575.0
2016-04-01,416.760009765625,51235700.0,6429593619.0,332670.0,211922.0,166851513283.0,15382000.0
2016-04-02,418.4219970703125,45681200.0,6475857110.93,394636.0,196651.0,166851513282.777,15383775.0
2016-04-03,421.1730041503906,38053700.0,6477828308.6,362201.0,176722.0,166851513283.0,15389425.0
2016-04-04,421.2990112304688,50634300.0,6487898585.8,404374.0,208929.0,166851513283.0,15393525.0
2016-04-05,421.0169982910156,60718000.0,6529351749.75,395942.0,216684.0,166851513282.777,15395075.0
2016-04-06,424.2839965820313,59091000.0,6521491708.6,400648.0,218585.0,166851513283.0,15401125.0
2016-04-07,423.6199951171875,57858600.0,6512693215.12,372004.0,218463.0,166851513283.0,15404775.0
2016-04-08,422.9070129394531,63454700.0,6477294354.43,370187.0,215441.0,166851513282.777,15406175.0
2016-04-09,420.8110046386719,49792700.0,6464539022.12,353010.0,207555.0,166851513283.0,15412350.0
2016-04-10,419.5920104980469,73478600.0,6499536743.7,320083.0,186954.0,166851513283.0,15417250.0
2016-04-11,421.87200927734375,50747500.0,6515321584.5,414497.0,217378.0,166851513282.777,15420475.0
2016-04-12,422.8429870605469,70728800.0,6558651417.75,418258.0,240200.0,166851513283.0,15424275.0
2016-04-13,425.6319885253906,69060400.0,6537929599.55,355716.0,223506.0,166851513283.0,15428375.0
2016-04-14,423.93499755859375,45281000.0,6548113818.8,415731.0,230281.0,178678307671.688,15432325.0
2016-04-15,424.427001953125,54801500.0,6633436609.7,368762.0,216850.0,178678307672.0,15435950.0
2016-04-16,429.5750122070313,39392800.0,6648182380.2,357397.0,182004.0,178678307672.0,15439500.0
2016-04-17,430.635986328125,52125900.0,6600878375.7,351044.0,191478.0,178678307671.688,15443350.0
2016-04-18,427.6109924316406,55670900.0,6620723761.15,391408.0,203165.0,178678307672.0,15446725.0
2016-04-19,428.7030029296875,52810500.0,6729223762.6,389402.0,226511.0,178678307672.0,15450600.0
2016-04-20,435.3240051269531,72890096.0,6821898724.23,371250.0,216780.0,178678307671.0,15455525.0
2016-04-21,441.4159851074219,68204704.0,6947795902.5,401683.0,212795.0,178678307671.0,15459300.0
2016-04-22,449.68798828125,58804400.0,6892364370.45,359204.0,210976.0,178678307671.0,15461600.0
2016-04-23,445.8609924316406,50485400.0,6964275295.95,366327.0,185216.0,178678307671.0,15466475.0
2016-04-24,450.55999755859375,68198400.0,7093731211.25,377166.0,183155.0,178678307671.0,15469775.0
2016-04-25,459.1210021972656,87091800.0,7139621426.7,407004.0,217564.0,178678307671.0,15472750.0
2016-04-26,461.6480102539063,78971904.0,7213507974.07,436154.0,250744.0,178678307671.0,15476725.0
2016-04-27,466.2619934082031,93564896.0,6883732525.65,386129.0,239435.0,178678307671.0,15479950.0
2016-04-28,445.0379943847656,74064704.0,6952183241.58,374956.0,247957.0,178666121339.0,15483325.0
2016-04-29,449.4079895019531,49258500.0,7048201013.25,426515.0,261884.0,178659257772.0,15483925.0
2016-04-30,455.1780090332031,69322600.0,6944860514.15,370399.0,215712.0,178659257772.0,15490925.0
2016-05-01,448.4840087890625,40660100.0,7001712750.0,370083.0,191430.0,178659257772.0,15494800.0
2016-05-02,451.9330139160156,92127000.0,6891791430.3,391943.0,223785.0,178659257772.0,15495100.0
2016-05-03,444.72698974609375,59366400.0,6980826502.4,374877.0,235609.0,178659257772.0,15502500.0
2016-05-04,450.1830139160156,50407300.0,6927161701.3,394207.0,233691.0,178659257772.0,15506275.0
2016-05-05,446.71099853515625,50440800.0,6948331748.0,374537.0,229580.0,178659257772.0,15510550.0
2016-05-06,447.9419860839844,72796800.0,7130556703.8,374471.0,233232.0,178659257772.0,15514600.0
2016-05-07,459.6390075683594,38364500.0,7115722135.6,337042.0,202062.0,178659257772.0,15517375.0
2016-05-08,458.4289855957031,40315000.0,7117822793.7,349946.0,185562.0,178659257772.0,15522500.0
2016-05-09,458.20599365234375,55493100.0,7149827444.4,405890.0,226451.0,178659257772.0,15526825.0
2016-05-10,460.51800537109375,58956100.0,7002714976.5,405856.0,245721.0,178659257772.0,15528450.0
2016-05-11,450.864013671875,50605200.0,7032699388.4,383199.0,234412.0,190502504490.88,15534100.0
2016-05-12,452.4469909667969,59849300.0,7065960832.45,373340.0,228409.0,194254820283.0,15537575.0
2016-05-13,454.8500061035156,60845000.0,7081726954.5,378733.0,232146.0,194254820283.0,15539600.0
2016-05-14,455.822998046875,37209000.0,7083394303.22,369111.0,211280.0,194254820283.0,15544975.0
2016-05-15,455.7590026855469,28514000.0,7114461730.4,350006.0,200171.0,194254820283.0,15548450.0
2016-05-16,457.58599853515625,59171500.0,7063120267.85,424856.0,239809.0,194254820283.0,15550675.0
2016-05-17,454.0090026855469,64100300.0,7058821456.5,393224.0,238626.0,194254820283.0,15555500.0
2016-05-18,453.6910095214844,86850096.0,7073564772.18,413891.0,235084.0,194254820283.0,15559325.0
2016-05-19,454.5239868164063,96027400.0,6827425412.38,372460.0,219145.0,194254820283.0,15561800.0
2016-05-20,437.7929992675781,81987904.0,6890716749.8,354677.0,209396.0,194254820283.0,15566050.0
2016-05-21,442.9660034179688,42762300.0,6900237725.4,358023.0,191461.0,194254820283.0,15569575.0
2016-05-22,443.2179870605469,39657600.0,6842082300.45,338084.0,184348.0,194254820283.0,15572925.0
2016-05-23,439.3479919433594,50582500.0,6919346394.62,414216.0,222755.0,194254820283.0,15578675.0
2016-05-24,444.2909851074219,65783100.0,6949432035.35,407284.0,246517.0,194770865921.0,15582350.0
2016-05-25,446.06201171875,65231000.0,7007360094.2,397464.0,247841.0,199312067531.0,15584025.0
2016-05-26,449.6719970703125,65203800.0,7067871183.6,364137.0,220093.0,199312067531.0,15589175.0
2016-05-27,453.52099609375,164780992.0,7382558439.6,407025.0,215296.0,199312067531.0,15592650.0
2016-05-28,473.0289916992188,181199008.0,8266477338.0,377266.0,193054.0,199312067531.0,15595100.0
2016-05-29,527.4769897460938,148736992.0,8209050618.45,354651.0,178742.0,199312067531.0,15599650.0
2016-05-30,528.4710083007812,87958704.0,8330000111.4,415243.0,211369.0,199312067531.0,15603250.0
2016-05-31,534.1909790039062,138450000.0,8293035755.05,392767.0,215249.0,199312067531.0,15606225.0
2016-06-01,531.1069946289062,86061800.0,8381321200.0,405301.0,234385.0,199312067531.0,15610000.0
2016-06-02,536.5150146484375,60378200.0,8399598923.4,388996.0,231099.0,199312067531.0,15613450.0
2016-06-03,537.6820068359375,122020000.0,8889102698.0,402066.0,234669.0,199312067531.0,15617000.0
2016-06-04,569.7050170898438,94925296.0,8945981421.82,368869.0,196665.0,199312067531.0,15617375.0
2016-06-05,573.3079833984375,68874096.0,8983555643.4,370336.0,190528.0,199312067531.0,15624225.0
2016-06-06,574.6019897460938,72138896.0,9151021089.23,414350.0,221171.0,199312067531.0,15628425.0
2016-06-07,585.4450073242188,107770000.0,9013335474.15,424994.0,248576.0,199312067531.0,15631975.0
2016-06-08,577.1669921875,80265800.0,9094354020.88,393284.0,229933.0,196422606560.0,15635575.0
2016-06-09,582.2030029296875,71301000.0,8987040811.0,426447.0,236353.0,196061423939.0,15639500.0
2016-06-10,575.8369750976562,66991900.0,9033522014.25,407301.0,228367.0,196061423939.0,15643300.0
2016-06-11,578.6740112304688,82357000.0,9493578714.4,375798.0,213159.0,196061423939.0,15647200.0
2016-06-12,609.6840209960938,277084992.0,10529624646.8,411623.0,210711.0,196061423939.0,15650600.0
2016-06-13,671.6539916992188,243295008.0,11026918233.0,451922.0,251354.0,196061423939.25,15654875.0
2016-06-14,704.5040283203125,186694000.0,10734585655.9,407360.0,247632.0,196061423939.0,15658175.0
2016-06-15,685.6849975585938,99223800.0,10876756116.3,445830.0,259202.0,196061423939.0,15661675.0
2016-06-16,696.5230102539062,271633984.0,12004751235.6,471278.0,267870.0,196061423939.0,15665700.0
2016-06-17,768.4869995117188,363320992.0,11734973407.3,456749.0,253752.0,196061423939.0,15669425.0
2016-06-18,748.7559814453125,252718000.0,11852610450.4,423334.0,235317.0,196061423939.0,15672725.0
2016-06-19,756.68798828125,136184992.0,11974386667.3,414283.0,218298.0,196061423939.0,15677800.0
2016-06-20,763.927001953125,174511008.0,11561085978.8,465872.0,249334.0,196061423939.0,15681900.0
2016-06-21,735.8829956054688,309944000.0,10456853277.5,468641.0,248164.0,206307449112.0,15683900.0
2016-06-22,665.9149780273438,266392992.0,9352374506.6,422909.0,235641.0,209453158595.0,15688850.0
2016-06-23,597.4429931640625,253462000.0,9791649876.52,442288.0,241300.0,209453158595.0,15692350.0
2016-06-24,625.5750122070312,224316992.0,10442233719.4,437104.0,237625.0,209453158595.0,15695000.0
2016-06-25,665.281005859375,126656000.0,10442165050.8,409197.0,210998.0,209453158595.0,15699625.0
2016-06-26,665.9310302734375,109225000.0,9883123076.92,387274.0,183755.0,209453158595.0,15703275.0
2016-06-27,629.3489990234375,122134000.0,10292371661.2,379861.0,217029.0,209453158595.0,15706025.0
2016-06-28,658.1019897460938,138384992.0,10164806260.6,428929.0,213058.0,209453158595.0,15710650.0
2016-06-29,644.1220092773438,142456000.0,10055423427.0,370956.0,224112.0,209453158595.0,15714300.0
2016-06-30,640.5910034179688,138980000.0,10583527799.4,402792.0,231960.0,209453158595.0,15717325.0
2016-07-01,672.5150146484375,134431008.0,10632674989.8,375377.0,210409.0,209453158595.0,15721925.0
2016-07-02,676.7340087890625,112354000.0,11066171356.3,348963.0,198875.0,209453158595.0,15725650.0
2016-07-03,704.968017578125,129512000.0,10360455388.0,352911.0,177127.0,209453158595.0,15728550.0
2016-07-04,658.8040161132812,92008400.0,10756225161.5,403350.0,213900.0,209557682217.146,15733275.0
2016-07-05,683.208984375,130476000.0,10553590036.3,384212.0,214959.0,213398925331.0,15736900.0
2016-07-06,670.4180297851562,134960992.0,10661460872.4,373956.0,214691.0,213398925331.0,15739750.0
2016-07-07,678.0900268554688,258091008.0,10084880015.6,364414.0,216812.0,213398925331.0,15743825.0
2016-07-08,640.68798828125,141970000.0,10496037616.4,363255.0,210701.0,213398925331.0,15747450.0
2016-07-09,666.3839721679688,180536000.0,10252979329.9,355380.0,185405.0,213398925331.0,15750450.0
2016-07-10,650.5989990234375,102532000.0,10229001841.0,325550.0,162608.0,213398925331.0,15752537.5
2016-07-11,648.4840087890625,107910000.0,10203318330.2,392909.0,218089.0,213398925331.0,15754325.0
2016-07-12,648.2830200195312,138172992.0,10470577835.3,379937.0,219034.0,213398925331.0,15755987.5
2016-07-13,664.7969970703125,131449000.0,10312716681.1,367252.0,218093.0,213398925331.0,15757725.0
2016-07-14,652.9229736328125,98511400.0,10370714377.5,369011.0,220655.0,213398925331.0,15759487.5
2016-07-15,659.1710205078125,81673104.0,10453381649.6,367739.0,216081.0,213398925331.0,15761175.0
2016-07-16,663.781005859375,50330200.0,10415413843.4,356533.0,182192.0,213398925331.0,15761512.5
2016-07-17,661.9929809570312,74407904.0,10711263459.6,327405.0,171013.0,213398925331.0,15765000.0
2016-07-18,679.8090209960938,69465000.0,10612299585.4,384160.0,222835.0,213402065458.0,15766850.0
2016-07-19,672.7379760742188,61203300.0,10609525767.2,373620.0,222146.0,213492501107.0,15767062.5
2016-07-20,672.8060302734375,94636400.0,10497527595.7,378263.0,227429.0,213492501107.0,15770325.0
2016-07-21,665.22802734375,60491800.0,10487976073.3,364285.0,217606.0,213492501107.0,15771987.5
2016-07-22,664.9219970703125,134169000.0,10261989674.1,368179.0,221404.0,213492501107.0,15772587.5
2016-07-23,650.7260131835938,69532200.0,10340881944.1,338444.0,195796.0,213492501107.0,15775237.5
2016-07-24,655.4099731445312,118184000.0,10432244355.1,352244.0,183890.0,213492501107.0,15776787.5
2016-07-25,661.2630004882812,78176496.0,10319876748.9,394635.0,240533.0,213492501107.0,15778137.5
2016-07-26,654.2260131835938,225135008.0,10284392843.4,407264.0,237673.0,213492501107.0,15780037.5
2016-07-27,651.6270141601562,147460992.0,10325917978.9,372678.0,235603.0,213492501107.0,15781637.5
2016-07-28,654.4920043945312,86428400.0,10337749269.3,393901.0,236946.0,213492501107.0,15783337.5
2016-07-29,655.1110229492188,60703500.0,10369809305.9,358526.0,231414.0,213492501107.0,15783687.5
2016-07-30,657.0120239257812,38456100.0,10340045284.2,364415.0,199484.0,213492501107.0,15786662.5
2016-07-31,655.0999755859375,110818000.0,9861866432.96,344751.0,192254.0,213492501107.0,15788587.5
2016-08-01,624.6019897460938,121887000.0,9572348580.1,401276.0,225049.0,213492501107.0,15789212.5
2016-08-02,606.39697265625,330932992.0,8644864334.94,412309.0,251098.0,210798472403.0,15792425.0
2016-08-03,548.656005859375,207982000.0,8944279139.34,403778.0,245549.0,201893210853.0,15794500.0
2016-08-04,566.3289794921875,125292000.0,9133817994.68,384713.0,231835.0,201893210853.0,15794750.0
2016-08-05,578.281005859375,66127900.0,9083715053.11,381030.0,228244.0,201893210853.0,15798525.0
2016-08-06,575.030029296875,80797296.0,9286055404.13,342340.0,196551.0,201893210853.0,15800250.0
2016-08-07,587.77099609375,82398400.0,9364710626.88,344197.0,192414.0,201893210853.0,15802450.0
2016-08-08,592.7360229492188,61194100.0,9339910962.91,411266.0,235295.0,201893210853.0,15804300.0
2016-08-09,591.0380249023438,92228096.0,9289374234.8,393099.0,233704.0,201893210853.0,15805787.5
2016-08-10,587.6480102539062,102905000.0,9358441335.08,409835.0,245581.0,201893210853.0,15807737.5
2016-08-11,592.1240234375,74514400.0,9312340020.48,408263.0,254515.0,201893210853.0,15809612.5
2016-08-12,588.7979736328125,69218000.0,9288722581.24,389496.0,232973.0,201893210853.0,15811287.5
2016-08-13,587.3569946289062,43563000.0,9258715471.54,361767.0,217257.0,201893210853.0,15813512.5
2016-08-14,585.5889892578125,60851100.0,9020848474.94,360393.0,200174.0,201893210853.0,15815550.0
2016-08-15,570.4940185546875,57262300.0,8970719083.2,384259.0,202896.0,203483855226.699,15816812.5
2016-08-16,567.2429809570312,58405200.0,9132941526.43,423764.0,256447.0,217375482757.0,15819062.5
2016-08-17,577.760986328125,54443000.0,9066995409.02,394403.0,238003.0,217375482757.0,15820600.0
2016-08-18,573.7069702148438,59896600.0,9085487924.62,405409.0,239541.0,217375482757.0,15822362.5
2016-08-19,574.3389892578125,50631600.0,9107313927.36,402063.0,246095.0,217375482757.0,15824450.0
2016-08-20,576.083984375,45301400.0,9204384754.4,400866.0,208224.0,217375482757.0,15826387.5
2016-08-21,581.9390258789062,38299400.0,9199366516.7,357816.0,184904.0,217375482757.0,15827900.0
2016-08-22,581.3109741210938,72844000.0,9286647693.55,408558.0,229801.0,217375482757.0,15830400.0
2016-08-23,586.77099609375,85349200.0,9234845697.42,398308.0,239021.0,217375482757.0,15832237.5
2016-08-24,583.4119873046875,56328200.0,9184728960.5,409928.0,237956.0,217375482757.0,15833500.0
2016-08-25,580.1799926757812,136130000.0,9147297035.52,393474.0,234009.0,217375482757.0,15835762.5
2016-08-26,577.7529907226562,48856800.0,9178145243.32,383173.0,226767.0,217375482757.0,15837412.5
2016-08-27,579.4520263671875,59698300.0,9025464112.14,364840.0,191098.0,217375482757.0,15839062.5
2016-08-28,569.8300170898438,86301600.0,9089312934.82,331778.0,174489.0,217375482757.0,15841112.5
2016-08-29,574.0709838867188,110398000.0,9093420855.11,386989.0,225282.0,218441791495.0,15842975.0
2016-08-30,574.114013671875,70342400.0,9148340523.6,419511.0,254486.0,220755908330.0,15844600.0
2016-08-31,577.5910034179688,75840896.0,9117106216.7,390847.0,226377.0,220755908330.0,15846700.0
2016-09-01,575.5460205078125,76923400.0,9067854883.5,384065.0,237466.0,220755908330.0,15848450.0
2016-09-02,572.4099731445312,79910800.0,9120159588.88,389622.0,225856.0,220755908330.0,15850175.0
2016-09-03,575.5549926757812,159014000.0,9480380026.32,361959.0,182204.0,220755908330.0,15851937.5
2016-09-04,598.5900268554688,97942896.0,9646846465.46,347566.0,183244.0,220755908330.0,15854175.0
2016-09-05,608.989990234375,82446800.0,9615468144.84,422792.0,227683.0,220755908330.0,15855700.0
2016-09-06,606.5059814453125,78529104.0,9677437247.52,413110.0,232118.0,220755908330.0,15857625.0
2016-09-07,610.572998046875,75032400.0,9743676239.81,400704.0,250809.0,220755908330.0,15859525.0
2016-09-08,614.635009765625,86713000.0,9931412643.55,399896.0,227006.0,220755908330.0,15861225.0
2016-09-09,626.3519897460938,64550200.0,9877681031.6,380834.0,222094.0,220755908330.0,15863100.0
2016-09-10,622.927001953125,45016800.0,9889124589.92,355122.0,193320.0,220755908330.0,15865037.5
2016-09-11,623.4240112304688,73610800.0,9624021892.48,373779.0,180391.0,220755908330.0,15866787.5
2016-09-12,607.0050048828125,72812304.0,9649385919.48,393992.0,208649.0,224586991480.0,15869125.0
2016-09-13,608.0250244140625,86920600.0,9666424847.94,404798.0,239886.0,225832872179.0,15871187.5
2016-09-14,608.8410034179688,47877700.0,9690463177.01,388645.0,231800.0,225832872179.0,15872362.5
2016-09-15,610.5880126953125,59464600.0,9635571707.58,398012.0,233488.0,225832872179.0,15875062.5
2016-09-16,607.2459716796875,64963400.0,9633710359.34,377920.0,211128.0,225832872179.0,15876800.0
2016-09-17,607.218017578125,37140300.0,9619198525.06,376568.0,215529.0,225832872179.0,15877900.0
2016-09-18,606.2830200195312,48679400.0,9682008336.58,366454.0,191603.0,225832872179.0,15880650.0
2016-09-19,609.8709716796875,54796400.0,9672709263.54,399754.0,223540.0,225832872179.0,15882312.5
2016-09-20,609.2540283203125,72710896.0,9659269452.1,419627.0,247987.0,225832872179.0,15883400.0
2016-09-21,603.5880126953125,82776200.0,9483211004.99,408745.0,239216.0,225832872179.0,15886275.0
2016-09-22,597.2789916992188,67085300.0,9470698214.62,391223.0,231227.0,225832872179.0,15888037.5
2016-09-23,596.198974609375,51067000.0,9575631548.62,389323.0,223187.0,225832872179.0,15888937.5
2016-09-24,602.9609985351562,35359500.0,9573385117.5,368915.0,210510.0,225832872179.0,15891812.5
2016-09-25,602.7490234375,33977800.0,9546132575.45,374974.0,195642.0,234688749068.0,15894125.0
2016-09-26,600.8070068359375,59153800.0,9661922446.43,430205.0,230769.0,241227200229.0,15894500.0
2016-09-27,608.02197265625,49422400.0,9633311305.2,429499.0,243008.0,241227200229.0,15898125.0
2016-09-28,606.2429809570312,48722600.0,9611532318.53,433852.0,234995.0,241227200229.0,15899975.0
2016-09-29,605.0189819335938,55658600.0,9627902106.24,440834.0,242730.0,241227200229.0,15900012.5
2016-09-30,605.7150268554688,56122400.0,9693198750.06,446430.0,250943.0,241227200229.0,15903537.5
2016-10-01,609.9290161132812,56357000.0,9761887632.24,391458.0,213930.0,241227200229.0,15905500.0
2016-10-02,613.947998046875,39249800.0,9713776587.02,396449.0,192683.0,241227200229.0,15905525.0
2016-10-03,610.968017578125,46798300.0,9734618878.27,494066.0,260813.0,241227200229.0,15909150.0
2016-10-04,612.052001953125,49801600.0,9705099354.72,477181.0,264662.0,241227200229.0,15911050.0
2016-10-05,610.218017578125,68077504.0,9743018923.52,470499.0,266811.0,241227200229.0,15913212.5
2016-10-06,612.469970703125,56812100.0,9752315688.94,499902.0,274486.0,241227200229.0,15915225.0
2016-10-07,612.6079711914062,64071400.0,9818599994.17,471181.0,266324.0,241227200229.0,15916587.5
2016-10-08,617.3410034179688,42345900.0,9851461945.58,439803.0,250672.0,250540187707.846,15919125.0
2016-10-09,619.1719970703125,39243400.0,9815156617.54,410025.0,210548.0,258522748404.0,15921125.0
2016-10-10,616.822021484375,67481104.0,9851764897.39,421619.0,222996.0,258522748404.0,15922112.5
2016-10-11,619.2379760742188,103590000.0,10204214838.5,444786.0,263565.0,258522748404.0,15924412.5
2016-10-12,640.8709716796875,92370200.0,10127644783.5,413349.0,235664.0,258522748404.0,15926212.5
2016-10-13,636.030029296875,61620700.0,10138078870.2,400731.0,229703.0,258522748404.0,15927662.5
2016-10-14,637.0079956054688,58144600.0,10196303437.0,423263.0,239724.0,258522748404.0,15929512.5
2016-10-15,640.3109741210938,39035400.0,10169814231.5,390688.0,210448.0,258522748404.0,15931287.5
2016-10-16,639.0830078125,40298100.0,10218348387.5,383032.0,197876.0,258522748404.0,15932912.5
2016-10-17,641.8179931640625,58063600.0,10180488273.5,435282.0,237232.0,258522748404.0,15933212.5
2016-10-18,639.4110107421875,65546700.0,10162029114.2,450933.0,251521.0,258522748404.0,15936412.5
2016-10-19,638.1339721679688,69381696.0,10044471117.1,406991.0,199083.0,258522748404.0,15937975.0
2016-10-20,630.6630249023438,56957300.0,10050854098.8,415474.0,270380.0,258522748404.0,15938712.5
2016-10-21,630.8250122070312,55951000.0,10083501602.5,458618.0,265355.0,258522748404.0,15941700.0
2016-10-22,633.135986328125,78556496.0,10474463658.4,392804.0,216708.0,257535264828.0,15943562.5
2016-10-23,657.6209716796875,54474600.0,10472100601.9,376683.0,191578.0,253618246641.0,15944212.5
2016-10-24,657.1610107421875,62218200.0,10420469171.9,406335.0,226980.0,253618246641.0,15947150.0
2016-10-25,654.0020141601562,90378800.0,10482565592.0,432977.0,237030.0,253618246641.0,15948887.5
